id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken (min)
0xde76,33.0,3.8,30.905562,75.832841,30.985562,75.912841,19:45,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35
0xa22b,22.0,4.9,21.15276,72.778059,21.22276,72.848059,22:50,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,16
0x7ef9,34.0,3.8,26.914142,75.805704,27.054142,75.945704,0.833333333,Sandstorms,Jam,2,Drinks,scooter,2.0,No,Urban,41
0x841b,24.0,4.6,12.913041,77.683237,13.023041,77.793237,22:40,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,27
0x584,,,19.254567,72.848923,19.364567,72.958923,20:15,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,48
0x4442,23.0,5.0,21.186884,72.793616,21.256884,72.863616,18:05,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20
0x31b8,23.0,4.8,11.001852,76.976268,11.051852,77.026268,19:10,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,10
0x5616,34.0,4.8,12.975996,80.221898,12.985996,80.231898,10:40,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21
0x7b01,23.0,4.8,22.745049,75.892471,22.795049,75.942471,21:30,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35
0x793e,36.0,4.8,19.207222,72.972281,19.337222,73.102281,17:25,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,31
0x5d7d,27.0,4.5,19.254567,72.848923,19.384567,72.978923,0.75,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22
0xa463,39.0,4.9,12.914264,77.6784,12.954264,77.7184,14:50,Cloudy,High,1,Snack,motorcycle,1.0,No,Metropolitian,33
0x32d5,,,21.170798,72.790489,21.210798,72.830489,16:55,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,31
0xda4e,32.0,4.7,9.957144,76.296783,10.047144,76.386783,18:25,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28
0xd74d,38.0,4.8,25.449659,81.839744,25.469659,81.859744,09:15,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,17
0x47f4,39.0,4.9,17.438263,78.397865,17.468263,78.427865,0.75,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,16
0x5bdb,25.0,4.7,11.022169,76.999594,11.112169,77.089594,20:15,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Urban,34
0x9910,39.0,4.9,18.927584,72.832585,18.947584,72.852585,11:55,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,46
0x80a,35.0,4.8,17.483216,78.552111,17.593216,78.662111,19:45,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,49
0x91a1,30.0,4.9,21.186438,72.794115,21.246438,72.854115,18:10,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,16
0x164a,28.0,4.8,26.849596,75.800512,26.899596,75.850512,19:45,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,17
0xee1,39.0,4.9,21.170096,72.789122,21.230096,72.849122,18:35,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,18
0x8737,29.0,4.6,21.183434,72.814492,21.273434,72.904492,17:35,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,24
0x10cb,25.0,4.7,12.311072,76.654878,12.391072,76.734878,18:10,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29
0x2426,21.0,4.2,13.029198,77.570997,13.159198,77.700997,20:45,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,36
0xcaa5,23.0,5.0,30.335259,78.053162,30.345259,78.063162,10:45,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,19
0x9e99,39.0,4.6,22.745536,75.893106,22.855536,76.003106,23:10,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,28
0x35b4,28.0,4.8,22.310329,73.169083,22.350329,73.209083,0.541666667,Cloudy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,28
0x53a9,25.0,5.0,17.422819,78.449578,17.552819,78.579578,18:45,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,34
0x4102,31.0,4.5,12.310972,76.659264,12.380972,76.729264,22:25,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,17
0xcfac,32.0,4.6,15.303897,73.914336,15.343897,73.954336,12:30,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,27
0xa222,24.0,4.7,22.751234,75.88949,22.861234,75.99949,19:35,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26
0xc364,,,0.0,0.0,0.04,0.04,17:10,,,3,Meal,bicycle,1.0,No,Urban,11
0x45f2,28.0,3.9,19.120083,72.907385,19.150083,72.937385,21:25,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41
0x9b40,32.0,4.6,17.430448,78.418213,17.500448,78.488213,23:20,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,15
0x8bca,29.0,4.9,22.744648,75.894377,22.804648,75.954377,23:05,Windy,Low,1,Buffet,scooter,0.0,No,,11
0xaae7,30.0,4.9,12.970324,77.645748,13.050324,77.725748,18:20,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,25
0xa0db,36.0,3.6,12.972532,77.608179,13.102532,77.738179,17:30,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,34
0xcf21,33.0,4.2,26.47,80.35,26.55,80.43,23:35,Fog,Low,2,Meal,electric_scooter,1.0,No,Urban,39
0x3076,26.0,4.2,23.353783,85.326967,23.403783,85.376967,22:40,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25
0x75b0,38.0,4.9,13.02978,80.208812,13.07978,80.258812,21:50,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30
0xb278,35.0,4.8,21.186884,72.793616,21.206884,72.813616,09:20,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,18
0xce01,22.0,4.6,19.874103,75.368419,19.924103,75.418419,20:40,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27
0x7b95,32.0,4.4,18.927584,72.832585,19.037584,72.942585,18:05,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,46
0xb7db,25.0,4.8,23.354422,85.3329,23.464422,85.4429,0.833333333,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,18
0x559a,24.0,4.8,12.939496,77.625999,12.979496,77.665999,12:45,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,16
0x5058,29.0,4.0,13.005801,80.250744,13.135801,80.380744,18:10,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38
0x938f,36.0,4.6,26.766536,75.837333,26.836536,75.907333,17:15,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,21
0x9387,30.0,4.1,12.949934,77.699386,13.059934,77.809386,19:25,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,40
0xb7d3,23.0,4.6,19.065838,72.832658,19.155838,72.922658,20:05,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,42
0x5cac,21.0,4.5,12.323978,76.627961,12.383978,76.687961,18:05,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,18
0xe1df,34.0,4.9,22.514585,88.39331,22.624585,88.50331,21:40,Fog,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,52
0xd94c,26.0,4.6,30.890184,75.829615,31.030184,75.969615,0.916666667,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26
0x20a3,30.0,4.2,21.157729,72.768726,21.187729,72.798726,22:05,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,33
0xba5,30.0,4.7,11.010375,76.95295,11.060375,77.00295,19:05,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26
0x2a65,29.0,4.8,26.913987,75.752891,27.053987,75.892891,22:05,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31
0x40eb,28.0,4.6,12.979096,77.640625,13.009096,77.670625,17:30,Cloudy,Medium,1,Buffet,scooter,0.0,No,Urban,18
0x263d,29.0,4.8,18.592718,73.773572,18.672718,73.853572,21:40,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,43
0xa7d3,25.0,4.6,23.333017,85.3172,23.403017,85.3872,19:50,Cloudy,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,44
0x7809,29.0,4.8,18.53408,73.89852,18.61408,73.97852,19:50,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,25
0x9216,26.0,4.6,22.310526,73.170937,22.420526,73.280937,23:10,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,20
0x74f7,29.0,4.4,18.593481,73.785901,18.683481,73.875901,21:05,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,37
0x805c,20.0,4.9,12.337928,76.617889,12.397928,76.677889,22:40,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18
0x14f3,29.0,4.8,22.311844,73.165081,22.441844,73.295081,23:05,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,21
0x506e,24.0,4.6,12.98041,77.640489,13.09041,77.750489,20:25,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23
0x671b,39.0,4.1,18.546947,73.900626,18.656947,74.010626,18:25,Stormy,Medium,0,Drinks,motorcycle,2.0,No,,39
0xa2c4,27.0,4.5,13.066762,80.251865,13.116762,80.301865,17:25,Fog,Medium,1,Snack,scooter,1.0,No,Urban,18
0x5139,29.0,4.5,17.483216,78.552111,17.563216,78.632111,18:50,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,16
0x9551,25.0,4.9,11.001852,76.976268,11.061852,77.036268,21:55,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16
0xb174,22.0,4.7,17.438263,78.397865,17.448263,78.407865,09:25,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17
0xd073,21.0,4.8,27.159795,78.04299,27.269795,78.15299,17:25,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30
0xdbf8,38.0,3.6,15.556561,73.763633,15.646561,73.853633,20:55,Stormy,Jam,2,Drinks,scooter,2.0,No,Urban,33
0x21bf,38.0,4.5,26.846156,75.8023,26.976156,75.9323,20:25,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27
0x1b46,24.0,5.0,12.913041,77.683237,12.943041,77.713237,20:40,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,14
0x1fe6,34.0,4.5,26.846156,75.8023,26.856156,75.8123,08:40,Windy,Low,1,Drinks,motorcycle,1.0,No,,20
0x6924,23.0,4.7,18.56245,73.916619,18.57245,73.926619,0.416666667,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,13
0x649b,34.0,4.8,11.016298,76.972076,11.066298,77.022076,24:15:00,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,29
0x403d,29.0,4.3,17.431477,78.40035,17.491477,78.46035,23:45,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16
0xcd4e,26.0,4.5,26.471529,80.313458,26.581529,80.423458,19:45,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,25
0x4683,25.0,4.6,12.972793,80.249982,13.102793,80.379982,17:25,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24
0x7612,35.0,4.7,17.458998,78.500366,17.468998,78.510366,09:30,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,18
0x9b21,38.0,4.9,22.722634,75.886959,22.782634,75.946959,18:10,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,29
0x4892,30.0,4.9,26.766536,75.837333,26.836536,75.907333,18:45,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30
0x4b09,32.0,4.8,12.325461,76.632278,12.355461,76.662278,18:45,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,30
0x4ab1,36.0,4.7,12.949934,77.699386,13.039934,77.789386,17:40,Cloudy,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,40
0x582f,26.0,4.9,17.430448,78.418213,17.520448,78.508213,17:55,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26
0xe1c,26.0,4.8,21.173493,72.801953,21.253493,72.881953,23:10,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24
0xc6a8,33.0,3.5,25.450317,81.831681,25.520317,81.901681,20:05,Sandstorms,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,35
0x4456,37.0,4.8,13.027018,80.254791,13.087018,80.314791,22:10,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,25
0x475c,36.0,4.0,0.0,0.0,0.07,0.07,19:45,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,39
0x89e4,28.0,4.6,12.975377,77.696664,12.985377,77.706664,08:20,Cloudy,Low,0,Meal,motorcycle,,No,Metropolitian,23
0x8355,31.0,4.7,13.058616,80.264151,13.148616,80.354151,23:45,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21
0x8dd9,31.0,4.8,11.003669,76.976494,11.023669,76.996494,0.416666667,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,21
0x961e,29.0,4.8,13.044694,80.26147,13.064694,80.28147,0.458333333,Sunny,Low,1,Meal,scooter,,No,Metropolitian,23
0xa47b,34.0,4.8,26.905287,75.794592,26.995287,75.884592,17:30,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,26
0x74bd,22.0,4.8,22.725835,75.887648,22.815835,75.977648,0.875,Windy,Jam,2,Buffet,scooter,1.0,No,Urban,16
0x513a,31.0,4.8,12.975996,80.221898,12.995996,80.241898,12:05,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Urban,26
0x814b,32.0,4.4,21.170798,72.790489,21.260798,72.880489,21:30,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,36
0xe73,,,23.374989,85.335486,23.454989,85.415486,22:55,Cloudy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,37
0x9b27,21.0,4.7,18.593481,73.785901,18.623481,73.815901,19:15,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,11
0x7333,24.0,4.6,18.543626,73.905101,18.673626,74.035101,17:45,Sunny,Medium,1,Drinks,motorcycle,0.0,No,,12
0xa55,,,26.90294,75.793007,27.01294,75.903007,0.833333333,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,45
0x2c3a,36.0,4.6,18.520016,73.830547,18.590016,73.900547,21:35,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,53
0xcc52,23.0,4.5,15.585658,73.743606,15.615658,73.773606,19:10,Stormy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,28
0xa5f0,35.0,5.0,12.979096,77.640625,13.019096,77.680625,13:55,Windy,High,2,Drinks,scooter,0.0,No,Metropolitian,26
0x9590,29.0,4.9,12.939496,77.625999,13.029496,77.715999,22:10,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24
0xd021,29.0,4.8,27.157772,78.04725,27.197772,78.08725,16:35,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24
0x8a6,,,13.029198,77.570997,13.049198,77.590997,10:40,Sunny,Low,0,Meal,motorcycle,1.0,No,,10
0x49c4,25.0,4.5,0.0,0.0,0.02,0.02,10:55,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,16
0xc091,34.0,4.7,-23.234631,77.401663,23.274631,77.441663,13:40,Fog,High,0,Meal,motorcycle,1.0,No,Urban,32
0xdc78,30.0,4.2,30.905562,75.832841,30.975562,75.902841,19:40,Stormy,Jam,0,Drinks,motorcycle,1.0,Yes,Semi-Urban,54
0x3cd7,29.0,4.7,19.207222,72.972281,19.237222,73.002281,19:40,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,12
0x6a56,34.0,4.9,22.310329,73.169083,22.320329,73.179083,08:25,Sunny,Low,1,Meal,scooter,1.0,No,Urban,13
0x2a12,34.0,4.8,23.354422,85.3329,23.484422,85.4629,20:45,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,51
0xa894,39.0,4.6,12.352058,76.60665,12.462058,76.71665,23:25,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17
0x31f4,20.0,4.8,13.081878,80.248519,13.101878,80.268519,09:45,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,15
0xda7,20.0,4.6,23.354422,85.3329,23.404422,85.3829,19:45,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29
0x7992,22.0,4.6,21.170798,72.790489,21.190798,72.810489,10:20,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,14
0xd61d,25.0,4.3,30.340722,78.060221,30.390722,78.110221,0.833333333,Sunny,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,44
0x3922,21.0,4.9,11.003008,76.97544,11.033008,77.00544,18:35,Windy,Medium,2,Snack,scooter,0.0,No,,24
0x979,27.0,4.7,22.31279,73.170283,22.38279,73.240283,21:30,Windy,Jam,2,Meal,motorcycle,1.0,No,,17
0x21ac,21.0,4.6,13.026286,80.275235,13.136286,80.385235,17:30,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25
0x915d,30.0,4.8,12.325461,76.632278,12.435461,76.742278,0.75,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26
0x94a,,,23.374989,85.335486,23.424989,85.385486,22:30,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,22
0x18bb,,,12.979096,77.640625,13.069096,77.730625,19:25,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,29
0xd1ad,30.0,4.9,0.0,0.0,0.06,0.06,19:05,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33
0x39f9,32.0,4.6,12.975996,80.221898,13.055996,80.301898,20:05,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48
0x959d,32.0,5.0,21.157729,72.768726,21.237729,72.848726,20:05,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,49
0x6e63,23.0,5.0,17.451976,78.385883,17.471976,78.405883,11:15,Sunny,High,2,Buffet,scooter,0.0,No,Urban,14
0x7f40,25.0,4.9,17.433809,78.386744,17.513809,78.466744,23:35,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,25
0xd8f2,34.0,4.8,22.569367,88.433187,22.619367,88.483187,1,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,26
0x8212,30.0,4.8,23.351058,85.325731,23.381058,85.355731,19:15,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,33
0x6676,23.0,4.1,12.326356,76.619103,12.406356,76.699103,0.791666667,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,31
0xbcf3,39.0,4.4,11.008638,76.984311,11.068638,77.044311,20:05,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34
0xc328,28.0,4.8,25.450317,81.831681,25.500317,81.881681,22:40,Sunny,Low,2,Meal,electric_scooter,1.0,No,Urban,22
0x6b62,22.0,4.5,17.458998,78.500366,17.518998,78.560366,17:30,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20
0x9c15,29.0,4.7,0.0,0.0,0.09,0.09,1,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,13
0xa4d6,28.0,4.9,22.751234,75.88949,22.801234,75.93949,19:15,Fog,Medium,1,Snack,scooter,1.0,No,Urban,16
0x7f39,31.0,4.6,23.355164,85.324097,23.395164,85.364097,13:40,Windy,High,2,Snack,motorcycle,1.0,No,Metropolitian,29
0xbd29,22.0,4.5,23.351058,85.325731,23.381058,85.355731,20:05,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,23
0x20fa,27.0,4.4,18.53408,73.89852,18.62408,73.98852,20:30,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,37
0xb309,35.0,4.7,12.939496,77.625999,12.999496,77.685999,23:55,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,27
0x70a5,35.0,4.7,17.430448,78.418213,17.480448,78.468213,21:30,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,27
0x8479,34.0,4.7,23.416792,85.316842,23.546792,85.446842,17:30,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,35
0x86b,,,18.533811,73.899315,18.663811,74.029315,19:30,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,52
0x1e0a,32.0,4.7,22.310237,73.158921,22.440237,73.288921,23:20,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,28
0x5ca9,22.0,4.7,18.927584,72.832585,18.957584,72.862585,19:50,Fog,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,33
0xfa9,20.0,4.9,23.351489,85.324253,23.421489,85.394253,17:35,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26
0x41e2,38.0,4.7,19.221315,72.862381,19.351315,72.992381,23:30,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25
0xbf72,34.0,4.6,30.88722,75.804893,30.92722,75.844893,15:40,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,34
0xa507,38.0,4.8,12.972161,77.596014,12.992161,77.616014,12:05,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28
0x63ce,37.0,4.5,19.120083,72.907385,19.160083,72.947385,0.583333333,Windy,High,1,Drinks,motorcycle,0.0,No,Urban,28
0xc3c0,27.0,4.3,26.474986,80.342796,26.494986,80.362796,11:50,Cloudy,High,1,Snack,scooter,0.0,No,Metropolitian,34
0x45cb,27.0,4.8,21.17106,72.789292,21.24106,72.859292,18:10,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,38
0x46ba,28.0,5.0,12.98041,77.640489,13.00041,77.660489,11:15,Cloudy,Low,0,Snack,motorcycle,0.0,No,,16
0x3187,32.0,4.7,11.024839,77.007003,11.034839,77.017003,11:25,Windy,High,1,Meal,scooter,1.0,No,Urban,32
0x6ef0,23.0,4.9,12.970324,77.645748,13.000324,77.675748,18:25,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Urban,18
0x5d3f,31.0,4.6,18.593481,73.785901,18.643481,73.835901,21:15,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,25
0x28a6,22.0,4.9,17.433809,78.386744,17.453809,78.406744,08:20,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19
0xc59c,31.0,4.9,27.201725,78.007553,27.241725,78.047553,15:25,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18
0xa533,37.0,4.9,19.254567,72.848923,19.264567,72.858923,12:10,Sandstorms,High,2,Snack,scooter,0.0,No,Metropolitian,26
0xae86,35.0,4.9,26.766536,75.837333,26.806536,75.877333,16:35,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,15
0x7b1d,30.0,4.9,26.910262,75.783013,26.930262,75.803013,0.458333333,Fog,Low,1,Meal,scooter,1.0,No,Urban,15
0xa338,38.0,4.9,12.970221,77.645396,13.010221,77.685396,14:30,Sandstorms,High,2,Buffet,scooter,0.0,No,Metropolitian,30
0x5b72,21.0,4.5,22.751857,75.866699,22.791857,75.906699,12:45,Sunny,High,0,Snack,motorcycle,2.0,Yes,Metropolitian,52
0x3153,21.0,4.5,12.284747,76.625861,12.354747,76.695861,17:45,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,28
0x2675,39.0,4.4,12.986047,80.218114,13.096047,80.328114,0.833333333,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,46
0xac97,27.0,4.9,26.910262,75.783013,27.040262,75.913013,18:45,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,21
0xce58,33.0,4.7,25.451517,81.832616,25.541517,81.922616,0.833333333,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,49
0xd43d,26.0,4.3,0.0,0.0,0.07,0.07,0.75,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,37
0x55f4,35.0,4.9,23.354422,85.3329,23.444422,85.4229,19:30,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19
0x78e9,36.0,4.1,18.536562,73.896485,18.576562,73.936485,16:45,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,32
0x7637,39.0,5.0,22.725835,75.887648,22.745835,75.907648,0.375,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12
0x615a,29.0,4.5,0.0,0.0,0.02,0.02,08:30,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19
0x41d1,37.0,4.1,21.149669,72.772629,21.179669,72.802629,21:45,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,34
0x4205,21.0,4.6,19.1093,72.825451,19.1593,72.875451,21:25,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26
0x823a,29.0,5.0,17.429585,78.392621,17.559585,78.522621,17:30,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,17
0x3379,38.0,4.8,26.902908,75.792934,26.952908,75.842934,19:40,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,30
0x7840,27.0,4.7,0.0,0.0,0.05,0.05,19:30,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28
0x2052,26.0,4.6,22.753839,75.897429,22.823839,75.967429,17:55,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25
0x78e1,37.0,4.6,26.905287,75.794592,27.045287,75.934592,24:15:00,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,23
0x2ffe,22.0,4.7,0.0,0.0,0.03,0.03,18:40,Fog,Medium,2,Buffet,scooter,1.0,No,Urban,17
0xba8,24.0,4.7,12.986047,80.218114,13.036047,80.268114,17:35,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29
0xd4b0,32.0,4.4,19.874103,75.368419,19.964103,75.458419,0.916666667,Stormy,Jam,1,Meal,scooter,1.0,No,,44
0xd9f8,28.0,4.8,9.988483,76.295211,10.118483,76.425211,0.916666667,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,30
0x73ef,31.0,4.9,0.0,0.0,0.08,0.08,23:35,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,24
0xcf29,35.0,4.6,23.234631,77.401663,23.344631,77.511663,23:30,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,29
0x95f8,31.0,4.8,0.0,0.0,0.02,0.02,08:40,Stormy,Low,2,Meal,scooter,0.0,No,Urban,23
0x30af,29.0,4.6,12.933298,77.614293,13.063298,77.744293,17:55,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,25
0x1caa,23.0,4.6,21.183434,72.814492,21.253434,72.884492,19:35,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26
0x5e2,,,-12.323978,76.627961,12.343978,76.647961,09:15,,,3,Snack,bicycle,1.0,No,,18
0x7991,37.0,3.7,23.374878,85.335739,23.444878,85.405739,21:25,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32
